KID,Name,Quality,Redshift,INC,Re,Re_err,Mag_H,sigma,sigma_err,Ve,Ve_err,Vopt,Vopt_err,Vout,Vout_err,Mstar,Mstar_err,Mgas,Mgas_err,MH2,MH2_err,MHI,MHI_err,Rot_Disp_ratio_int
71,C-zcos_z1_15,2,0.924967179598616,53,5.2910314,3.174619,-22.4,9.8664298529078,3.27532879563254,160.61688783772,15.4474216786712,237.179308099523,19.1702047255404,265.794193321691,20.5960889918869,13964649069.6788,6435322151.92572,45326934382.8847,91928068091.14719,2730375127.13145,4774653872.670963,32027488162.2205,91803988929.49467,26.7386485216078
72,C-zcos_z1_156,2,0.868009194274421,54.0195061237679,2.1255233,0.63765705,-21.62,27.2140743261732,4.33648211159025,215.804435090187,90.8208368352887,193.218335352123,65.1948799379133,167.511888120371,22.5707208034869,6808171857.36773,3137406385.88375,95232695910.5294,88788948162.65317,3013177933.06816,2353102332.080236,69337983441.7002,88757761492.98195,5.7460465649651
74,C-zcos_z1_162,2,0.960409965112534,42.0972853173802,5.1750646,1.5525194,-23.52,52.4187479981597,3.73029657575697,163.450205078047,16.686089688838,188.855546899373,15.8600504383539,192.335813782254,14.8716468105469,39176927126.7577,18053883468.5519,49168898002.5245,112165532346.68016,6612434605.94097,14030186488.907106,31997340899.6869,111284592436.24269,2.50997982638996
75,C-zcos_z1_166,1,0.923378805475575,48.7071265877895,2.7665849,0.8299755,-21.61,28.2920147881183,3.32974712396668,115.902842758926,42.5001897409394,105.086740870736,14.0343648019476,89.5338532230657,9.96707779101527,6745752739.6155,3108641815.49101,87096185938.7729,80346539787.23073,3003470884.72793,2327461369.1837897,63227605303.7932,80312822010.90936,2.44686963562302
81,C-zcos_z1_189,2,0.937734238800976,50.4910501849683,4.3405485,1.3021647,-22.46,24.3264851087398,3.28060767414,55.8789936048025,51.5765833188339,232.258978490564,136.390437647312,146.045849886486,88.4743245888518,14758078399.7308,6800957787.89438,77022664828.5121,94130835926.97925,4936014111.40221,5221758066.325824,54200489260.9849,93985889978.27625,5.73054427620191
84,C-zcos_z1_192,2,0.914106107187718,33.4048098404057,3.5357754,1.0607326,-22.01,36.3548658335621,4.26561691274295,212.455561499232,83.3500877013599,196.730299168479,28.0794738095831,167.920146229587,18.5054517559405,9750575921.15481,4493352959.05752,101291616367.007,89966331184.3346,4565442165.94436,3442969148.612706,72726446767.7163,89900426640.87349,3.6250932261772
86,C-zcos_z1_197,2,0.837415524117768,40.7686302913491,3.6033008,1.0809903,-21.04,52.2129021245572,3.56460453114295,132.714052793455,43.6686393237604,93.998259450357,12.2017282900731,73.1006294527385,9.94866347141808,3990529604.81999,1838953734.94009,85659251621.761,81727150605.96785,1694465631.6306,1338062086.9908562,63131418037.692,81716196289.48663,1.20059244841798
87,C-zcos_z1_198,1,0.95912955760026,68.625401228381,5.584179,1.6752537,-22.42,23.8938693550794,3.34787936402288,123.870664604975,15.3368400725771,122.522475266983,12.3659212123855,121.726988932945,12.2955344327553,14224277280.6578,6554966488.7824,61854224436.471,88965515852.47559,3989111553.0255,4968614038.480246,43507603671.7635,88826662018.97774,4.30206587607996
88,C-zcos_z1_2,2,0.896927556077255,57.2959272451797,6.1939964,1.858199,-22.65,106.195872171383,3.15205035744769,302.165597133855,14.4436470126257,300.150957372713,16.1849961001368,277.932956139513,22.9261312486209,17580451640.9271,8101590617.93876,46635768165.5503,101975119536.94574,3189829417.27795,6064231278.57005,32666119359.6033,101794646733.38371,1.82540993389231
89,C-zcos_z1_200,2,0.955678747032042,39.6624753702348,3.176221,0.9528663,-21.15,51.5248889266031,3.63049303633001,154.584096219003,62.0028696126613,150.832552316415,16.8747495979807,144.080915708971,15.3786517562093,4416009702.75437,2035027512.79003,120344712748.31,70140921670.20605,3150918885.90186,1529795228.197478,88115634483.0134,70124237031.89766,2.17417068772032
90,C-zcos_z1_202,1,0.840891432150741,53.2512318199048,3.161079,0.9483237,-22.73,79.2156719822596,2.94686243031256,175.12449056579,55.1103660169693,198.511595697011,11.0427208707185,218.453705971131,10.6607054238918,18924743322.3092,8721079872.03189,119784821696.939,120665032840.37012,7893000226.97768,6895210425.515059,84129189075.1586,120467863862.34076,2.13424561385186
92,C-zcos_z1_322,2,0.961796520965159,50.6036953178356,2.7765722,0.8329717,-23.27,79.0619713800212,3.33627023623655,203.983088562516,68.2604150742543,164.208198401209,12.4185778683753,214.77363337953,16.2661906610366,31119339259.7451,14340709336.2881,34606926861.4606,103567699026.95139,3968898292.31215,10826302012.989014,23036111706.1266,103000288671.73499,2.08705810126808
103,C-zcos_z1_354,2,0.838741877969311,36.9638207802593,2.0538583,0.6161575,-20.88,37.230073516664,4.05540852156186,200.178602539194,81.1135486296231,184.426085915598,67.0634291034899,172.006281960155,23.045633523128,3443735869.87538,1586975055.24211,137260942530.6,80900353429.46368,2424249328.29682,1180065043.3686302,101380972332.559,80891746374.43277,3.64724843535716
104,C-zcos_z1_356,2,0.970478480042079,27.6291441859696,2.4829235,0.7448771,-22.51,36.1812171930992,3.29278671959566,92.7054308738309,32.8129673328839,85.1965330536492,27.1469255479481,113.471622701625,10.2000611191764,15453621506.0599,7121484565.00456,105125683291.663,91955528322.06097,7341836737.69625,5591696093.391231,73521689138.3207,91785358983.81894,1.25269949136042
106,C-zcos_z1_460,2,0.8962286235322,60.7953237239398,5.50943,1.652829,-22.6,41.7948419348693,3.48189298341285,192.065917592337,14.6486281787582,209.177099558679,15.1880333032624,210.660354921986,15.4505166667179,16789212762.1344,7736964406.51355,49596573264.5944,101329198305.96356,3274030715.22437,5801556347.5721245,34828979360.4286,101162979262.55055,4.8951255831718
108,C-zcos_z1_462,2,0.887300177746063,43.2504602879607,4.2034597,1.261038,-21.31,14.5903616304649,3.36213071432839,67.1105601405693,26.1677730703797,111.84182474627,15.2030537680018,141.065766303571,17.5382094889244,5117171340.18961,2358143474.74176,56728356019.3936,77812516906.21748,1485931288.15548,1697870606.5870843,41535657692.6602,77793990916.2891,8.96276619538683
111,C-zcos_z1_471,2,0.894796888535017,73.036776032181,5.8885202,1.7665563,-22.8,42.8812976209938,3.48655351610724,213.315120639634,23.8883054974072,201.402488482938,17.919638227957,201.402488482938,17.919638227957,20185052168.6848,9301867358.84092,40638552643.6102,104965855984.86192,3069304547.37159,6942821121.610821,28247554959.5779,104735992655.38132,3.33324801090027
112,C-zcos_z1_472,2,0.886578262609053,34.621240129845,3.236356,0.97090685,-21.68,23.7620083509363,2.75797449032695,140.49196265138,114.989907345649,111.076638496808,61.1744895532881,72.1493810718406,42.0263674121808,7194991691.41558,3315664373.92423,59364157275.0971,84814511604.93127,2023218347.37527,2427184302.9844174,43113487915.5803,84779774446.16356,3.00092087086057
117,C-zcos_z1_481,1,0.848692662911496,48.0792683919388,1.5160549,0.45481646,-21.51,64.9366081820283,3.73996031893199,189.070082576437,92.3118155176272,179.354816040231,65.0942121563159,167.25751949074,26.2488842234891,6152197448.14651,2835114031.40392,114231373289.368,90510281948.50958,3231665535.30399,2137538210.1637647,83458426882.7549,90485037817.30319,2.00759872426509
118,C-zcos_z1_482,2,0.952926096147298,54.5621730058665,6.064525,1.8193576,-22.22,15.025312878152,3.29646831027769,72.0787627312812,10.6915296432295,239.907957224883,30.6458297178308,239.907957224883,30.6458297178308,11831230165.9664,5452179799.98452,56528955149.4908,85492924318.59753,3142976207.20477,4079262554.8422422,40139833791.1925,85395548628.4508,15.9584031257452
119,C-zcos_z1_484,2,0.855195199248414,42.7268526711873,4.3298097,1.298943,-23.03,86.5942329438291,3.6792313552556,176.01537742298,55.3048193116113,308.362256253082,31.4195034705133,338.915907511304,44.9049931880384,24947696808.6547,11496634474.0344,44263756732.3109,118730649374.95251,3664811383.8196,8673022312.946894,30525522818.4145,118413452719.51595,3.3151514857371
121,C-zcos_z1_493,2,0.888067460218673,43.9492911034831,4.303485,1.2910455,-21.07,19.5425570756979,3.32135925836358,24.9462533778596,22.8552245129553,66.1572685894017,41.8253379498659,42.2447185987014,28.2919456831489,4102324861.31627,1890472286.32086,147549316258.055,77933210864.75818,3256516369.35943,1426891373.6173766,108490826983.982,77920147180.93619,1.96857554776393
122,C-zcos_z1_497,2,0.959999733677582,34.4436987066793,5.6932983,1.7079896,-22.78,27.7976715921014,2.37002944229737,148.109686062141,6.53682693926235,157.56757971977,13.6783001870718,185.094296368433,8.98959403975304,19816659898.4619,9132101335.69673,43313733558.4764,94273315213.36722,3576767433.52527,6866922144.631372,29877418139.061,94022887328.45033,6.57995992274149
124,C-zcos_z1_593,2,0.924073321675848,72.114469250196,3.7753708,1.1326113,-21.24,30.6625750446115,3.59149966112045,151.623343870818,59.872381355689,153.510145938403,18.887477356067,175.517700641717,13.1817186184483,4797666775.39756,2210906348.10947,96880616548.2285,74380295409.00052,2567752311.90877,1642731906.092227,70911927997.2329,74362152853.55104,5.10720315473047
144,C-zcos_z1_642,2,0.917786347062558,42.3692596039773,3.0503702,0.9151111,-21.98,62.9986523370214,3.27401534044873,188.781283978866,71.1524081893782,180.469989632377,16.5022866096907,156.986323377836,13.2723602235646,9484839655.18351,4370893850.31498,105614750754.074,89045913978.29803,4689136976.28878,3354514501.701575,75883920133.6731,88982706346.16777,1.45100527343549
145,C-zcos_z1_644,1,0.91394965782056,56.2602741960228,4.3298044,1.2989414,-22.18,60.6520270545762,3.76667725117907,160.451698325918,54.6111378855754,189.248613538023,23.4302952433285,258.026809694266,31.6149830873117,11403293429.7909,5254973930.77922,65007902548.1002,91049949717.10133,3300350274.45026,3947529738.357113,46396655844.8496,90964335607.15688,4.11338271968235
146,C-zcos_z1_652,2,0.916857517977984,52.8078059155556,3.4467535,1.034026,-22.05,28.1274420518139,3.96023940504648,186.032982824249,70.3522835960548,169.427174344588,25.035736388921,137.564785054972,16.1191074653537,10116490352.9127,4661977121.15793,49188263203.8846,86599814132.04321,2290595387.48042,3429303003.84211,35261404373.2362,86531888276.01228,3.84919687148355
147,C-zcos_z1_658,2,0.837323085729283,44.4140636815982,1.1197848,0.33593547,-21.32,30.4750563010744,4.92593484596601,239.42950308607,95.0730963281638,232.252101925786,79.9671126241055,217.825835472407,51.88430222186,5164521033.06612,2379963609.70789,198464067278.491,91402586289.5882,4802922528.11873,1838934246.1340199,145609883270.957,91384085601.72833,7.01055384181212
148,C-zcos_z1_659,1,0.981667108816392,53.9197560410107,3.1556273,0.94668823,-21.92,27.5756455520532,3.38069880775567,116.57519885717,40.2978752425517,118.875411212424,9.59967549284102,104.070271940594,11.1726228618206,8974912158.56582,4135904220.53724,67320386130.7545,77164977387.58844,3176908957.17299,3098522392.4737697,48228178326.0011,77102742455.83209,3.4632361233739
149,C-zcos_z1_660,2,0.929461340021648,65.2058449867963,5.4115973,1.6234792,-22.48,8.25580426154688,2.6823630429363,90.3801523899683,9.74042859289198,145.226219941482,7.81946787552391,132.715174700365,9.82153374676458,15032457904.2419,6927399955.87184,52182390056.8883,93666442639.00351,3346053885.29773,5199197826.034464,36719049753.0756,93522033866.95294,15.9038412055809
150,C-zcos_z1_670,1,0.879092112507921,57.1958445504065,2.6539555,0.7961867,-22.91,70.2391503567481,3.88472443007423,248.516810000861,84.392284077999,235.880287438495,22.9207143477883,154.676359421532,25.6174739314105,22337271401.4147,10293673456.8731,75137989909.3453,114510259891.57169,5962542583.58523,7989082729.633124,52011614530.6467,114231231182.95789,2.15489531065382
151,C-zcos_z1_673,2,0.916525120958086,42.5012290407337,5.733666,1.7200999,-21.32,41.5678997956327,3.36971441055785,91.2540753454941,10.4867822227615,108.239426636858,10.1424209785185,108.182318008388,10.1311702685458,5164521033.06612,2379963609.70789,70682500683.7205,75253211749.37209,1959085842.05679,1740163972.6110673,51671740482.4539,75233089182.51503,1.75895343184218
152,C-zcos_z1_675,1,0.891498808273444,57.7829254293562,4.441016,1.332305,-22.87,115.558937579031,3.79621543904005,246.321863227276,77.2246350876881,256.872053902065,21.0363872508005,281.86904637481,22.9150629676313,21529330140.4895,9921350295.15645,81642478473.8056,111698876283.92896,6432594312.63498,7733023258.728033,56548785083.5869,111430872357.58516,2.00076259650517
154,C-zcos_z1_685,1,0.867736864568498,53.7139373702502,3.475418,1.0426255,-22.49,60.1343778894943,2.8714104030572,153.686555548601,8.42102024321932,127.6984955409,9.60190470653796,105.588882992939,7.10376801556879,15171554725.0488,6991499873.29438,77891580913.2552,106523138960.22855,4547352146.4013,5352051542.089583,55146036666.8074,106388602200.7573,1.55692221784559
155,C-zcos_z1_690,2,0.925160285943542,51.989322929882,3.250835,0.9752505,-22.84,48.8373832244293,4.08083836418689,240.091665644324,97.390398309309,215.968172995077,33.9386614510839,221.427880697867,28.2110995918986,20942582870.7221,9650959848.25903,56487404143.2221,102692667219.50981,4600932624.19422,7369576265.063048,39012384600.7729,102427892911.69864,4.0292680718576
156,C-zcos_z1_692,2,0.926978416050857,40.1830917556491,4.1659923,1.2497977,-22.99,45.7089068373571,2.37667113637471,133.254641314009,43.5281903286654,179.426293532953,10.6220949919089,195.849388482042,9.48001592664978,24045293967.7856,11080780630.3159,78537029735.857,107954830158.05035,7097167836.99864,8673866147.089537,53714181878.8408,107605805607.85683,3.97415974036116
157,C-zcos_z1_693,1,0.924618181499726,56.279372980998,4.155385,1.2466156,-21.65,60.254264222299,2.77412337312672,141.263614124277,45.3644958281362,147.353062981877,12.4040673677116,179.012447373064,13.7000362914637,6998903763.76578,3225301273.62478,82058047649.8959,80616388559.61792,2917345305.389,2410180897.2202363,59504287477.0729,80580352024.78313,2.25860522568278
159,C-zcos_z1_698,2,0.926691072515854,34.3995775864652,3.0274315,0.90822953,-22.59,30.1543215318189,3.6141713130346,138.342886926414,51.0464294076793,143.256737516829,15.6280640759143,156.246343749367,13.6128834582942,16635284825.1901,7666029873.35949,53594253022.8461,96578157898.26505,3690332756.30726,5784448455.925541,37521744561.3074,96404775499.36494,3.42069695252535
160,C-zcos_z1_703,2,0.803368977024114,32.762190660658,1.8197962,0.5459389,-22.37,65.3954051770309,3.51493656967692,224.890003406731,177.582961456296,229.991708345868,170.079050322146,200.129171818555,108.137116492289,13584088880.6634,6259948792.93244,53589578959.9815,113412191474.59087,2578656765.75793,4647909154.563259,38354076837.7621,113316910104.18608,1.9817942379607
162,C-zcos_z1_726,2,0.92824094331167,38.804474027861,2.802337,0.84070116,-22.33,12.2693447543326,3.32823786569844,225.598605401524,85.1150462149542,165.488039331406,32.4722116716048,160.13917805321,10.5577664253758,13092728075.2733,6033515242.06143,55883962463.9699,91138231571.95859,3223781141.05391,4521486324.167187,39594121295.4255,91026004061.94,12.950903859146
166,C-zcos_z1_796,2,0.885444447917447,32.6846719408776,3.3286138,0.99858415,-21.06,14.9816887756441,3.30803776225022,87.2386193746586,28.3761637570325,89.6408915024772,7.4184104255659,103.532394801553,9.58891309245436,4064713663.48798,1873139937.09124,91842095664.8925,75954912805.29694,2003453566.32819,1374147745.6347322,67547851201.928,75942481505.63312,4.74927985396225
171,C-zcos_z1_925,1,0.912870404082449,45.5946815161345,3.7296395,1.118892,-22.49,21.690529369148,3.6147854406029,165.671002397875,58.6335046975833,156.788352658785,13.3950402324696,157.337017710788,11.2279199521488,15171554725.0488,6991499873.29438,70246928230.4756,98172783802.74655,4416134201.28053,5335737087.30703,49496837615.9362,98027676649.58684,7.23477040736529
177,E-zmus_z1_107,2,0.96169364551841,27.8617791652652,1.4222546,0.4266764,-21.13,25.8159019295606,3.30412481080686,83.9269064206964,27.6970282886135,82.6293805552193,23.6836332914096,80.8493196616137,15.849688781906,4335406612.9685,1997883231.78272,78079706519.3832,67418988688.53012,2035174090.03879,1463679449.5946155,57176340172.4394,67403098432.14173,2.56749147618753
181,E-zmus_z1_117,2,0.841633641987028,34.5254621532204,2.9573355,0.8872007,-22.52,24.2298942213367,3.56075059283914,84.2069692715106,74.0094935273123,69.1672196839571,45.9977701552599,87.9542542187202,56.6012342763709,15596615395.3587,7187380366.52475,49717452278.2458,109208800154.80125,2836718083.33921,5355365867.416506,35248672326.9974,109077413279.18181,3.59283941128257
183,E-zmus_z1_119,1,0.841298299434541,61.7587201033233,4.19094,1.257282,-23.13,62.7836230325721,3.58888195552252,239.94058751764,84.2821031036342,236.237749513282,21.1524428280576,200.666925508988,17.2374396641298,27354567188.459,12605791331.0871,53774656277.7492,125774222241.27309,4655940037.96431,9645035292.600237,36931365593.8232,125403860684.59636,2.74418373331782
184,E-zmus_z1_12,1,0.976393156660594,51.4432118877108,3.91059,1.173177,-24.03,88.8467624693463,4.92122522416893,340.183044125284,113.591265707883,338.72434597477,27.3806976243473,339.414805936876,6.07923877915817,62665781971.1296,28878240539.6911,54397719763.1167,123963921965.92108,10258001252.8931,22970683946.93924,33187758278.3635,121817082661.59882,3.31228726653415
186,E-zmus_z1_122,2,0.996927381685542,45.4990365430458,4.9662123,1.4898638,-23.51,50.4186027323878,2.66324283093687,179.070318255146,9.33414894973158,157.726439068934,8.24930010124415,130.034524398495,8.91915650865902,38817742711.5098,17888360696.5483,42119123013.9855,104692683331.5618,5931993250.53461,13803441156.892012,27208368243.1962,103778721110.78888,1.46753372743648
188,E-zmus_z1_125,1,0.997852820527072,61.6831545172402,2.5132022,0.75396067,-22.29,27.7890167665117,3.77004605799927,147.390583537407,50.8730656114982,136.467372742193,42.4112900789767,144.490625888054,15.8382729547713,12619162838.0521,5815282413.84889,55098823566.205,80711091186.57881,3451132684.03859,4369574237.369467,38832850287.3432,80592723378.1832,4.64687188691734
189,E-zmus_z1_127,2,0.895530603976106,51.190461428185,4.0246596,1.2073978,-22.26,80.3248939269096,3.65470780703144,142.688783716076,46.3504745851472,166.801353878332,12.3479625010167,181.035167806664,15.8802660643568,12275247848.8879,5656796243.72714,44084070173.4387,93404176413.68115,2296215903.04005,4160353687.857339,31419439301.0516,93311476404.08441,1.53368394251597
201,E-zmus_z1_146,2,0.862010422847141,59.2570222338319,3.146733,0.9440199,-23.33,18.0403319457908,3.49103339369817,221.784835610485,73.3063068489462,254.086218865278,17.6447145969532,238.371107142767,24.3140184718577,32887446455.0866,15155505278.8418,46000714399.4383,125812043852.99554,4706334765.39739,11585040677.238459,31048405739.8804,125277520772.7819,13.1449614354799
210,E-zmus_z1_166,2,0.975108115765321,42.6740196450803,2.4559138,0.73677415,-23.2,30.0562260241856,3.06500885021376,157.46676767572,68.2991005035506,191.689111318808,60.4947084363087,151.027859408687,16.2485886104101,29176318343.3431,13445307992.324,53502918669.4135,102393893414.22495,5978813581.30813,10398164904.173876,35732409840.6808,101864555048.10918,3.65607171891809
217,E-zmus_z1_176,1,0.95884628861074,70.7528738611824,3.3691907,1.0107572,-22.03,30.7696424377145,3.9910972208937,214.358511397229,84.0882913770751,182.117189452239,26.9101801558802,129.06909459553,14.6782261120235,9931856852.01049,4576892558.53018,91773292520.5101,83523850989.9772,4511060495.18972,3500367713.4667563,65610700770.9176,83450470999.66803,3.38839214715468
218,E-zmus_z1_181,2,0.805582945472656,30.377926203643,0.7213205,0.21639617,-21.26,49.9331517904566,3.47814570426665,150.923542421878,44.8984457575486,150.923542421878,37.3522686364547,154.730598205784,22.7304548817607,4886864121.89403,2252011116.0802,113154774154.266,92226570142.2566,2479360740.61156,1676121258.2437975,83214596551.6197,92211338010.74704,2.57412421044431
221,E-zmus_z1_189,2,0.840015761282798,39.2909646780095,3.1578732,0.947362,-21.95,47.0704462225015,4.46469437948129,212.472851585835,82.2920302234457,179.179053504939,26.289005634718,168.876332754613,21.6270696153704,9226361812.02774,4251779636.87914,69803223589.951,98421387342.5707,2661666728.65692,3164169508.0850415,50482373579.9203,98370511423.70074,2.86109393922551
222,E-zmus_z1_190,2,0.813877777546905,32.5801660751361,1.4539032,0.43617097,-21.4,46.034977712147,3.54899471011288,71.334600936757,28.8237295045354,115.765992805076,34.3057313532001,172.176706624376,28.5764567081003,5559426852.60215,2561947858.342,68746267587.0945,91058967529.8677,1690797075.78748,1862608858.820496,50417647000.9828,91039915728.45697,1.59290791690363
226,E-zmus_z1_195,2,0.821741846264265,44.5238893498015,2.1924925,0.65774775,-21.98,29.7619892611792,3.48055114073768,38.7532710398871,37.7429753661765,39.6015772221295,37.8782203203808,144.874515718827,86.0561033218675,9484839655.18351,4370893850.31498,48872688061.3657,100149554924.9775,1844242244.30022,3185071334.5354176,35359733697.0417,100098894460.75319,3.98500089987153
230,E-zmus_z1_207,2,0.820057706060306,40.1605893501991,4.284553,1.2853659,-23.18,22.3720021373708,2.81225056587902,91.9734010446791,32.5873531681756,83.0740813861349,7.97315444017022,119.490693055447,12.5206887185673,28643778433.9351,13199897895.8226,34268975673.001,128503421208.21776,2963172326.54748,9840161943.810953,23538198004.8523,128126111605.46552,5.23804130692909
231,E-zmus_z1_208,1,0.861795772915053,63.5141181236379,1.635211,0.49056333,-20.44,24.6203038645621,3.58961425943078,137.228465019622,48.3284112412924,128.187049702335,44.0110170542577,117.415373441086,22.0154267320511,2296309280.02967,1058207041.48833,137051212803.583,70501901659.17154,1831749307.52981,774879139.385024,101668769545.905,70497643222.15913,4.51524630866047
232,E-zmus_z1_21,2,0.839075627006777,25.1815296071909,3.1547704,0.9464311,-23.27,28.2194839528152,2.93697157092702,131.321170770485,46.987186044246,161.044844847495,14.3344160377148,157.084078658345,15.9650533277627,31119339259.7451,14340709336.2881,40909606948.0765,128201110636.72745,3876339118.22905,10849091366.371452,27844562278.0808,127741230560.12321,4.92218552508091
237,E-zmus_z1_219,1,0.976920281216369,61.9708232698227,3.3533795,1.0060139,-23.09,47.3386655085587,3.4682447101044,177.75419853009,54.7286268842898,202.513418253802,15.6551584591585,217.095246104719,14.9087466015585,26365149855.0193,12149838642.866,86607271550.0698,102459740010.94092,9027429305.59004,9631054080.870617,58330708454.4961,102006083742.10312,3.61359764818219
