# slope intercept sigma lnLike
3.388274164084557061e+00 1.770453992695874001e+00 1.183871793822802165e-03 -1.606832541717868423e+01
3.467294304896289425e+00 1.603875674935946405e+00 9.012679983515030357e-02 -1.271643547242393701e+01
3.348922718089769823e+00 1.898627235809338343e+00 1.403791588091838349e-01 -1.290089403134015988e+01
3.143136558573140782e+00 2.391662750813724259e+00 1.457531099434388744e-01 -1.462195987743476699e+01
3.357589819259354513e+00 1.872331089579704066e+00 1.068527593799032949e-01 -1.191656195213847802e+01
3.378980534237625566e+00 1.844009135814783873e+00 1.398498347626145333e-01 -1.316519738075287016e+01
3.383132169707949277e+00 1.816825145363670124e+00 1.137131474683928389e-01 -1.209258348801561844e+01
3.397473895618404072e+00 1.808722077607566536e+00 3.685420471422864303e-02 -1.580867429153122039e+01
3.499719665890367981e+00 1.512634084466641493e+00 9.011948189700205725e-02 -1.347306820286237361e+01
3.554417109720211521e+00 1.390222938203248271e+00 6.336603270202621763e-02 -1.470775724200434986e+01
3.297285870386527762e+00 2.002007223982360085e+00 1.335689985248241785e-01 -1.300579866974458554e+01
3.561479254862927490e+00 1.370997598284779961e+00 1.044845649570391721e-01 -1.469721391116177145e+01
3.382764107778402973e+00 1.793347885546532128e+00 1.177417721815148394e-01 -1.267246677054260751e+01
3.392082239594403692e+00 1.807050017307507250e+00 7.103339966403557360e-02 -1.270199919149164636e+01
3.483777048989180170e+00 1.603158494149862889e+00 1.344832052733460903e-01 -1.453772025928349620e+01
3.539976924877787923e+00 1.459436450353308601e+00 1.793489198298046927e-01 -1.838419296232898859e+01
3.312057274503144466e+00 1.964294147542973379e+00 7.019069730288826636e-02 -1.303390514603139927e+01
3.460092537714290373e+00 1.616606716049362902e+00 7.271787007996077801e-02 -1.291440385367913457e+01
3.485041140357604483e+00 1.531583218716605632e+00 1.508386747273925688e-01 -1.608168980520689928e+01
3.401997033538622706e+00 1.753815321240024039e+00 1.153803788483876575e-02 -1.555908533373106906e+01
3.349294027131474394e+00 1.860874639368790939e+00 6.818759324634104946e-02 -1.349890895194560869e+01
3.429729242802144640e+00 1.693751089450270753e+00 5.850095937050813627e-02 -1.311296976971099149e+01
3.444961225172032737e+00 1.675808423427416649e+00 7.986769695727963247e-02 -1.267287194588980448e+01
3.309591784465362174e+00 2.014194916015958903e+00 8.886974372429037872e-02 -1.247575121984047719e+01
3.272906456478932746e+00 2.083801518175238066e+00 1.388920007597159445e-01 -1.284354702265269665e+01
3.158402797492508629e+00 2.321074623937085413e+00 1.222131966959768140e-01 -1.519680730437602101e+01
3.447269016802856356e+00 1.652671110236270557e+00 8.046697625868970416e-02 -1.256124825714660354e+01
3.231491225112738785e+00 2.177131082452014699e+00 1.091459978063787500e-01 -1.263632541473334925e+01
3.484736705319580796e+00 1.554631140244111975e+00 5.507306745105961659e-02 -1.383119401184423403e+01
3.418998342191716500e+00 1.762246888287172908e+00 8.545258533936270218e-02 -1.327830986780575628e+01
3.450535618016639106e+00 1.684617497113246376e+00 9.118144539211731070e-02 -1.339050362916587922e+01
3.253218868571090994e+00 2.184891413700348561e+00 1.564954121906740603e-01 -1.545904092313861078e+01
3.270560318139889233e+00 2.096196115634187507e+00 9.918571392125405395e-02 -1.226256964323650678e+01
3.168731560608281317e+00 2.358067864238614586e+00 1.256093540421860666e-01 -1.399005951121044689e+01
3.371049349492562186e+00 1.847631241542803782e+00 8.230493786120257615e-02 -1.208065015109103335e+01
3.280687936791854220e+00 2.076403345247715304e+00 1.066099525055617114e-01 -1.219456706031071924e+01
3.280368927393925826e+00 2.071619526115280774e+00 1.182869174726118022e-01 -1.220886181103253421e+01
3.492819406824373196e+00 1.521620239379085193e+00 3.877126448663653635e-02 -1.496135071902887326e+01
3.368704096647478163e+00 1.869928262882814218e+00 8.564185685035773099e-02 -1.237308293549278737e+01
3.232849602175845494e+00 2.183464513118970274e+00 7.055632070613598872e-02 -1.388885516546634236e+01
3.329376799016178889e+00 1.964438796334872173e+00 8.598309495657427415e-02 -1.239101505401488268e+01
3.343996885767431593e+00 1.937911546928810846e+00 8.672108632217016833e-02 -1.270630520413714493e+01
3.444986324518658272e+00 1.658746167309806507e+00 8.786383797154431741e-02 -1.244734662271760151e+01
3.414213918293111494e+00 1.727354233849647258e+00 3.781032156551861201e-02 -1.420409014889388644e+01
3.402230136249661197e+00 1.829399032340161879e+00 2.168720181537003855e-01 -2.119437008458269389e+01
3.295968300424780395e+00 2.040585905201422801e+00 7.515545154686217866e-02 -1.289610569611306268e+01
3.315256626921890160e+00 2.026187146430319164e+00 1.015793661032275697e-01 -1.361519625213486506e+01
3.248561700031305399e+00 2.129232296000997060e+00 1.020092639353404745e-01 -1.256276730753700299e+01
3.331406944113811885e+00 1.961597179867083707e+00 9.162334202358121682e-02 -1.231721668304944473e+01
3.273016324214293782e+00 2.021862322931962996e+00 4.542793701265354644e-04 -1.957393507479153172e+01
3.334793113286317112e+00 1.920340975379412729e+00 3.669824837202743245e-02 -1.463641792904345529e+01
3.563683808720704338e+00 1.362217462062136342e+00 8.469734416998941917e-02 -1.465638914137525717e+01
3.354316375732308231e+00 1.864264248825461490e+00 1.572374014667051456e-01 -1.435897997049755759e+01
3.359585372133565340e+00 1.873779037990290330e+00 1.095546734877424211e-01 -1.192268408573945848e+01
3.225789559599242740e+00 2.175127674347653972e+00 1.034218743545997077e-01 -1.313653559125731185e+01
3.452861209271044451e+00 1.643142199149127958e+00 1.503158596622402587e-01 -1.446333931134988582e+01
3.613405083498123282e+00 1.229325251237353811e+00 5.751228382305964559e-02 -1.671317070363381774e+01
3.314927323168436413e+00 1.994682617767485677e+00 1.241478747350521911e-01 -1.229298946611258714e+01
3.500455891243094531e+00 1.527057107287572491e+00 9.991690163355854137e-02 -1.325104021547202215e+01
3.442417358105230196e+00 1.647140246692690768e+00 4.102616804222813940e-02 -1.430330337234537375e+01
3.383409164907817956e+00 1.805440932639819973e+00 1.251690968975713303e-01 -1.253022096083858550e+01
