# slope intercept sigma lnLike
2.778967967734598421e+00 4.319001816234838920e+00 1.870839727330756708e-01 -3.431005617370059468e+01
2.775943193273980203e+00 4.387766625271187770e+00 2.270468632313409618e-01 -3.712373600254144890e+01
2.806346238906606505e+00 4.247920969741426411e+00 2.322523206064169010e-01 -3.600218155843965917e+01
2.698328256156396598e+00 4.533968086815621135e+00 1.970266054239497022e-01 -3.634311487501100402e+01
2.864948966381752893e+00 4.156676617553742403e+00 1.731697751203987723e-01 -3.528359860548552973e+01
2.793510156463606897e+00 4.272587292563886585e+00 2.291818297002745641e-01 -3.577682831765924476e+01
2.884199656453527716e+00 4.160945017273006918e+00 1.955141140509771558e-01 -3.662609776037465537e+01
2.769285468329409028e+00 4.317839552946452386e+00 1.951248838314432188e-01 -3.485218266795568098e+01
2.820055868770604768e+00 4.242155254121598773e+00 2.215319829665294005e-01 -3.516387988318548707e+01
2.881821669884004677e+00 4.127210313236671091e+00 2.147752142838251221e-01 -3.572323332340181423e+01
2.768921032339064503e+00 4.372054595729300885e+00 1.444590997614903505e-01 -3.709825685258930150e+01
2.708092675139635030e+00 4.433953669435470424e+00 2.182011126690569236e-01 -3.574851340313912829e+01
2.725887702987409789e+00 4.407855979782215883e+00 2.480677305658455789e-01 -3.690897514878839303e+01
2.673724100274928350e+00 4.565148275994128646e+00 2.142439826839455108e-01 -3.586375638667539789e+01
2.930601546814437075e+00 3.982105470518287227e+00 2.116780992988407106e-01 -3.799637026941739748e+01
2.671899258944141042e+00 4.519851499035206999e+00 2.258120818046980838e-01 -3.592554707960478311e+01
2.686138337527261832e+00 4.527483329848156934e+00 2.237372679999264924e-01 -3.559515381426535185e+01
2.770223531834115072e+00 4.307226368800112226e+00 1.961505478736965402e-01 -3.528876606466970856e+01
2.823350880602484736e+00 4.228565785147363698e+00 1.799920201448310109e-01 -3.467792206072549277e+01
2.784057160736112202e+00 4.312530740253020412e+00 1.920632265123117244e-01 -3.425251786840772894e+01
2.599293372991400730e+00 4.664835822349385985e+00 2.051688003215419720e-01 -3.702626127709985582e+01
2.694175479223143377e+00 4.459395138490251043e+00 2.359278091971420688e-01 -3.673779264747866335e+01
2.761632662134172467e+00 4.392042667674500578e+00 2.178740735027395181e-01 -3.536720533255665089e+01
