# slope intercept sigma lnLike
3.204874489323897624e+00 3.249645401698725955e+00 9.425777676710767050e-02 -1.852111954407122241e+01
3.232567311746286531e+00 3.212245458402256393e+00 7.655511991354366219e-02 -1.879910074868439196e+01
3.235822403953077409e+00 3.230247760012693981e+00 9.677114041328484240e-02 -1.951942855078690897e+01
3.383432330420436340e+00 2.891501132612061209e+00 1.039708941455464303e-01 -1.858160623379703935e+01
3.241409645143884966e+00 3.168327014559588317e+00 1.063316240306230870e-01 -1.806176136702710266e+01
3.279369526225235809e+00 3.137631670470994560e+00 7.071587479044505464e-02 -1.972526905888616255e+01
3.307299215681492655e+00 3.052361275661635176e+00 1.525079865251568467e-01 -1.932092905353506040e+01
3.219183460749067027e+00 3.238265488076170762e+00 1.020370169824552364e-01 -1.825433784197758769e+01
3.226614764085962150e+00 3.207955806794335007e+00 9.986465907970686062e-02 -1.807702255819065584e+01
3.322240764135886870e+00 3.017486435428553548e+00 1.233549566738957326e-01 -1.815875333424610361e+01
3.336423035507877000e+00 2.966209470902064105e+00 1.359719967525735151e-01 -1.922756035059236268e+01
3.326260383688885547e+00 3.014860474818349179e+00 2.487933217208549569e-02 -1.962721968556255092e+01
3.382385136330321007e+00 2.899530465970889814e+00 3.278446983330821074e-02 -1.968027898056626768e+01
3.203757159021623835e+00 3.269635729853575423e+00 1.016473556982908644e-01 -1.847819664101562154e+01
3.355571438611295587e+00 2.992875876761337484e+00 1.159456171285000864e-01 -2.018677232726270176e+01
3.300165194958880388e+00 3.039109276944923721e+00 1.169756598343791865e-01 -1.840481672359561216e+01
3.296017524864757409e+00 3.038893338897042273e+00 9.738951255705492749e-02 -1.875775251078574257e+01
3.272939737786169534e+00 3.132869240469985606e+00 9.934932171892482677e-02 -1.799213729606847423e+01
3.356876901719417106e+00 2.952280079733631712e+00 8.540578971963368182e-02 -1.824165430545647482e+01
3.469779736549252203e+00 2.652466628053550046e+00 3.650658164042432097e-02 -2.562908192478910507e+01
3.421613547354626306e+00 2.809824409459669603e+00 8.338366716782999455e-02 -1.930235735451639911e+01
3.263736784256246803e+00 3.148062055126285230e+00 7.670274173419792951e-02 -1.840452801248120807e+01
3.411872355627357134e+00 2.817267035327023716e+00 5.010074831399330408e-02 -1.984841932608647141e+01
3.306647824504186595e+00 3.047655217444122044e+00 1.517843366884696343e-01 -1.927192660328343266e+01
3.199180021152347564e+00 3.246439661900262230e+00 2.425988522994401708e-03 -2.243850996881172222e+01
3.251880144080392387e+00 3.169347350979711653e+00 1.109487296980988386e-01 -1.787467717955568247e+01
3.296782472348794624e+00 3.041091080679596548e+00 8.457073305121562412e-02 -1.866155753440477483e+01
3.171486063786221443e+00 3.307151072145820159e+00 1.434169594503214851e-01 -1.949141342793281240e+01
3.243787782631736505e+00 3.189316543996926878e+00 8.238543870382919465e-02 -1.844482619230699072e+01
3.439271306168324216e+00 2.759358610223099806e+00 1.971019472203008882e-02 -2.104418386386333140e+01
3.503768994778913903e+00 2.620435462007604244e+00 8.375740350421430336e-02 -2.233348190674533740e+01
3.186791334843148693e+00 3.306758714472832761e+00 1.433113854890372130e-01 -1.905975409574535462e+01
3.210933311139157809e+00 3.269218537506402456e+00 1.309502377081042945e-01 -1.887620231122825132e+01
3.162964446035322563e+00 3.327183766274443233e+00 3.881535220543491649e-02 -2.246584606970885645e+01
3.158010005669929399e+00 3.352939957988171127e+00 1.590398170784272092e-01 -1.997016426744561812e+01
3.266584786276910624e+00 3.115570671463622432e+00 4.793010794221562454e-02 -1.935992652093268163e+01
3.188097411689954086e+00 3.312286905998621300e+00 9.618478621623019476e-02 -1.928431484584816857e+01
3.295065105267512173e+00 3.099909791401489922e+00 8.464480511778324501e-02 -1.878630058085222387e+01
3.277915001396570993e+00 3.130186482815461968e+00 7.848047953021980438e-02 -1.873144333084369961e+01
3.360731832053505119e+00 2.941726469911239317e+00 5.596378962523283762e-02 -1.882256906307004130e+01
3.326527474651251204e+00 2.981885374985660864e+00 1.919935625146698688e-02 -2.022018228984852328e+01
3.344863489153524938e+00 2.998822184468196372e+00 1.087837970396232368e-01 -1.887118988897225336e+01
3.209657918723803238e+00 3.238847681128330880e+00 9.204073371438560580e-02 -1.850900773894391449e+01
3.303551378265791705e+00 3.063303835416776089e+00 5.748340116302891323e-02 -1.871526028543162568e+01
3.181664452585383884e+00 3.313852153752638863e+00 1.506872738425315550e-01 -1.934219521485983151e+01
3.170933989970009304e+00 3.316605597607591438e+00 1.261099099057509942e-01 -1.889602062585288778e+01
3.321365117300100422e+00 3.034589041158367806e+00 8.746766682649775859e-02 -1.819369177323201114e+01
3.347687034917135485e+00 2.969719039705563723e+00 5.777842733773311257e-02 -1.869752067947970531e+01
3.266668510819437099e+00 3.136975689027400538e+00 8.315449140894293212e-02 -1.807491249572169068e+01
3.326720455035015345e+00 3.049204225838102467e+00 1.723971282101668945e-01 -2.212237544052941374e+01
3.270598037155775017e+00 3.128638168616546977e+00 8.079629779079418317e-02 -1.810324591254807913e+01
3.314927875156595150e+00 3.038565006620436826e+00 5.750546639147227634e-02 -1.865447824919724695e+01
3.251993010807300966e+00 3.185512087395611758e+00 8.269317844675383444e-02 -1.893970385696336933e+01
3.366480193945254218e+00 2.916157623301669943e+00 7.908648255903227842e-02 -1.845955794032661856e+01
3.180425903289542777e+00 3.303364788317602052e+00 7.008447459499404786e-02 -1.997158554781739426e+01
3.332307401267220914e+00 2.988176573374307754e+00 1.018908016557913687e-01 -1.797078006479348034e+01
3.172925463240652277e+00 3.324480583567524405e+00 1.218307606701607287e-01 -1.872980056257894077e+01
3.254297757224538845e+00 3.126377571324300053e+00 1.126423401899793314e-01 -1.869345601166536852e+01
3.268695225723361908e+00 3.147027643575196265e+00 9.120766546941588837e-02 -1.834815362289867835e+01
3.294004485539432370e+00 3.113675709973070749e+00 1.378710088459802752e-01 -1.972956403041377627e+01
3.273786991651819633e+00 3.119302821245063750e+00 1.625654741427573491e-01 -1.973988358662140641e+01
3.380749538977708912e+00 2.875179485128837698e+00 7.037216415526954816e-02 -1.916823378351081431e+01
3.360844626201183072e+00 2.896644920309912941e+00 7.671856533840717973e-02 -2.012645383364526452e+01
3.179492967898304379e+00 3.334436986843441808e+00 1.191117079482391788e-01 -1.924592598129313359e+01
3.302418065596576913e+00 3.075313897763999549e+00 7.974403418831149670e-02 -1.838448738618182077e+01
3.246342061903075837e+00 3.147702608123374990e+00 1.115481426304520546e-01 -1.844964975370216820e+01
3.360205185952979789e+00 2.924628545889887743e+00 1.067479158947576279e-01 -1.847206621928534531e+01
3.408242780768133251e+00 2.857979623582381112e+00 6.061525795325113652e-02 -1.974135215819562461e+01
3.370339201769996684e+00 2.898617511599222318e+00 9.156786845741464453e-02 -1.871828672252379633e+01
3.399499071586417287e+00 2.811404921645062505e+00 8.780978299332464765e-02 -2.114659947407747609e+01
3.435530668797381892e+00 2.807167885968844256e+00 1.024302792751283220e-01 -2.016664695293511755e+01
3.460756258549438691e+00 2.737329990493360121e+00 6.406514685276504251e-03 -2.146813838092994331e+01
3.266595321349478276e+00 3.087449393471181303e+00 1.240784713928575894e-01 -1.980448497880295022e+01
3.312992065450949042e+00 3.021023439806287403e+00 1.119739359304748605e-01 -1.808203164965023646e+01
3.364813254362165829e+00 2.909804678674321909e+00 4.239165227348305753e-02 -1.952458518214167427e+01
3.072113025203139447e+00 3.557541541804151386e+00 1.362080569246099659e-01 -2.203678405259655193e+01
3.253644639438390218e+00 3.124070151943419305e+00 1.487821524035283782e-01 -1.990898786976271495e+01
3.222766889965776205e+00 3.214371261539088476e+00 1.123764823168574289e-01 -1.806037774024113673e+01
3.319432494784794407e+00 3.018481196000148525e+00 1.121718099512987732e-01 -1.792086356156125859e+01
3.371166010724752304e+00 2.909612991538306659e+00 8.284780598696278586e-02 -1.842841872067794995e+01
3.383130333910207010e+00 2.890763563380706724e+00 1.024266885237414826e-01 -1.856306873678519409e+01
3.217502800682227271e+00 3.225426883080024343e+00 6.845295521646273251e-02 -1.915811601294293354e+01
3.321826145642649220e+00 2.989466616258783738e+00 1.319993600671090506e-01 -1.922894532696048842e+01
3.289082853004212215e+00 3.087331926513206870e+00 8.090906550605159175e-02 -1.797095234600128322e+01
3.242013942396641202e+00 3.173784536651402366e+00 1.193755893969262599e-01 -1.798431062959081217e+01
3.327549781404398388e+00 2.999726149597865099e+00 7.219001805642101532e-02 -1.819475795340388302e+01
3.208291469873813195e+00 3.275663106371280886e+00 9.997739443822481475e-02 -1.905866590245394221e+01
3.375239810342194779e+00 2.887067592633681290e+00 3.071024592916259122e-02 -1.995423518826635956e+01
3.220920413564085205e+00 3.248622235970301197e+00 6.111222533676674562e-02 -2.037796238000076698e+01
3.173956642986032861e+00 3.348483788295588681e+00 1.310116534043828662e-01 -1.950800171829462215e+01
3.340948568694222853e+00 2.933003859764820032e+00 3.310804210932871694e-02 -2.151969543165787968e+01
3.248622256558997723e+00 3.191328572929794216e+00 1.242811432289474272e-01 -1.848798772083288355e+01
3.056698844210768318e+00 3.607452979950023231e+00 1.203593699214871859e-01 -2.444372080562504834e+01
3.417251376418183106e+00 2.805056488923078906e+00 1.889049616568513890e-02 -2.058454478681453992e+01
3.171292585670294262e+00 3.355405422413757499e+00 1.817636618653686587e-01 -2.187030165701242623e+01
3.367383859450038930e+00 2.893675714430125279e+00 5.218899097601933934e-02 -1.990299780976770805e+01
3.277748181235655700e+00 3.107344476037394720e+00 1.185549553376442911e-01 -1.783473126566005362e+01
3.315509838342681981e+00 3.036476715050409947e+00 1.189992958324304628e-01 -1.802227709484520446e+01
3.322851892699199894e+00 3.053852342984395563e+00 1.368431813534601305e-02 -2.212432476708092466e+01
3.427174998819691787e+00 2.833611907558580612e+00 8.110808777189718044e-02 -2.055683414995850811e+01
3.171693029458266810e+00 3.345943361729073473e+00 1.395395788027170014e-01 -1.937240074011877766e+01
3.240274976700844523e+00 3.197500403754952814e+00 8.323643562535393281e-02 -1.849321985216409914e+01
3.240815035328742599e+00 3.206751703258487129e+00 9.776557238314965981e-02 -1.856234767690762055e+01
3.385367387031585906e+00 2.876568015194934880e+00 9.553782994674527018e-02 -1.868028777623742442e+01
3.214306007497372608e+00 3.225967873752157544e+00 1.029149164691010587e-01 -1.830923246396232429e+01
3.345885022069214898e+00 2.998982545453484416e+00 1.135715395410688000e-01 -1.905882328084686606e+01
3.203933598218303480e+00 3.271334231897121470e+00 1.698137110703958896e-01 -2.030933444942908039e+01
3.212368840908080614e+00 3.213270290723861056e+00 9.492479930068811744e-02 -1.916292039072812869e+01
3.258104759271168049e+00 3.191642137455972250e+00 1.746961200733291864e-01 -2.187380628873182431e+01
3.387629102787289348e+00 2.943731273783702918e+00 1.443345828173961953e-01 -2.295807567842192753e+01
3.267927811768372326e+00 3.092773217153628185e+00 9.128468325562912045e-02 -1.912616519845459706e+01
3.352248676395348959e+00 2.951076063256078630e+00 8.143784178121678263e-02 -1.819272710433332207e+01
3.333947937530837624e+00 2.978062573138227087e+00 8.489726681618488258e-02 -1.819666112809361636e+01
3.203449523664502419e+00 3.307060814561360917e+00 1.205991120325527327e-01 -2.042813680979528357e+01
3.216016564280964829e+00 3.242823373781236640e+00 1.379335913406728731e-01 -1.855416550869394143e+01
3.292428035513718321e+00 3.062828617655092955e+00 1.239702590035570429e-01 -1.822495232221058359e+01
3.250623412327038331e+00 3.179847961270705792e+00 7.193089913703809568e-02 -1.890167786531072025e+01
3.416510451540889726e+00 2.889686870370157923e+00 1.300375067786677385e-01 -2.367260364952181817e+01
3.405474558457673773e+00 2.825758678514912248e+00 1.415312198535085830e-01 -2.063272067757606720e+01
3.331681799412204104e+00 2.989306950967545617e+00 6.673423046553100813e-02 -1.836207989213067648e+01
3.294002058678957567e+00 3.073311671312489501e+00 3.528369476690333684e-02 -1.937113852196125663e+01
3.404319314659403961e+00 2.830271305883528044e+00 1.321811349838443450e-02 -2.048123918227543072e+01
3.336803473290960831e+00 2.931252359482319658e+00 1.073848242363683592e-01 -2.114289124675602238e+01
3.274565456542458897e+00 3.063843660727699980e+00 1.292824209352504972e-01 -2.057598358699430108e+01
3.332012093980707412e+00 2.977596529736070696e+00 8.816265406039305863e-02 -1.830795906466817158e+01
3.127460511228317586e+00 3.431369624425281817e+00 1.249753478839958631e-01 -1.993774037570248581e+01
3.368339135858587241e+00 2.888242728053907804e+00 1.836282094952592925e-01 -2.356376520849505241e+01
3.356655416346178811e+00 2.919120985799877666e+00 1.178832276295465886e-01 -1.915770513517440676e+01
3.392443658538592643e+00 2.873972653191983806e+00 1.217547831277306786e-01 -1.911600940452170505e+01
3.389100454095944848e+00 2.877278496268719454e+00 1.357057022506891197e-01 -1.959586569728253735e+01
3.333492735694233211e+00 2.994655392356933898e+00 6.936583202899819500e-02 -1.827027721482344447e+01
3.238592192799119474e+00 3.176657088059127609e+00 4.352570722798510677e-02 -1.989782845096470609e+01
3.363045148528869266e+00 2.881742758619391331e+00 1.404831996956455720e-01 -2.179286638331544168e+01
3.173857386960398763e+00 3.301160434640696639e+00 8.989463053617810506e-02 -1.961227254132848685e+01
3.177878534932083721e+00 3.282335807699642505e+00 1.080046025550431554e-01 -1.962847867573055538e+01
3.344142534183931481e+00 2.954093568467461850e+00 5.430966843604226324e-02 -1.899068426036957646e+01
3.215538730481326102e+00 3.238131451606310218e+00 8.520382940609841360e-02 -1.857487565422081843e+01
3.343611564904073408e+00 2.972700287310453771e+00 7.750134750549944607e-02 -1.816332306329093527e+01
3.136774883508696377e+00 3.395154898633875540e+00 1.113986134031223207e-01 -1.961040223173185026e+01
3.184411413510944477e+00 3.337877693930693113e+00 1.195216454728060956e-01 -2.002520131208422782e+01
3.370397778969902891e+00 2.928254427572924978e+00 5.279395675898483631e-02 -1.913897491119783112e+01
3.345216885580080568e+00 2.926079563378612747e+00 8.694717781673196033e-02 -2.005942692020191487e+01
3.233383569437626726e+00 3.237078306246646164e+00 1.453498322029132539e-01 -1.989439169576678168e+01
3.388199443249817477e+00 2.909372256797383649e+00 2.559971294632706895e-02 -2.101049927011375473e+01
3.310520055038324472e+00 3.019683340604727206e+00 1.257425202619905924e-01 -1.859330004776776946e+01
3.399286554870991406e+00 2.811614521737582528e+00 8.161218656836177754e-02 -2.122547831518764383e+01
3.278146555334223500e+00 3.124823158342604934e+00 1.271927182549218438e-01 -1.829175878527597732e+01
3.266604578539395565e+00 3.158278187400526349e+00 9.880814152205061318e-02 -1.860068889987055840e+01
3.182179219896905220e+00 3.326986133082708186e+00 1.234580465272231281e-01 -1.910356130465700986e+01
3.422094175301178431e+00 2.812619955274878958e+00 9.549085616397734455e-02 -1.929788745031449437e+01
3.348971299589194039e+00 2.983401320265145262e+00 6.008371867187617399e-02 -1.923903217890193318e+01
3.245662984715488086e+00 3.167293577453505815e+00 1.086403047593149235e-01 -1.787227968796841182e+01
3.383212735807775484e+00 2.879754906188336516e+00 4.649744627276555103e-02 -1.937157082028838317e+01
3.367140936625182768e+00 2.918851391571823495e+00 9.223544927573093521e-02 -1.831018412115438565e+01
3.266916181789718543e+00 3.110392833718500505e+00 6.239540721584455052e-02 -1.898187117098835941e+01
3.234031229792108331e+00 3.243291320099267239e+00 1.165971290171781971e-01 -2.002085894718286951e+01
3.264007243620282939e+00 3.143041374078289873e+00 1.370255162237269952e-01 -1.835954239766369511e+01
3.218452045994747213e+00 3.206837089974688304e+00 6.124773047947270482e-02 -1.989645973596700657e+01
3.455387933249300048e+00 2.736315115350964611e+00 9.461192089718616083e-02 -2.022090885890142786e+01
3.364684034258638601e+00 2.949422980967182362e+00 1.451098482804890066e-01 -1.988317248803356208e+01
3.330368519179469189e+00 2.961778243874467087e+00 1.131094783017581040e-01 -1.949464176148793726e+01
3.360837704366889778e+00 2.935658597960145944e+00 1.239153553975826522e-01 -1.864373172055686467e+01
