# slope intercept sigma lnLike
2.779287279146301248e+00 4.279399463144603288e+00 1.731463498695111625e-01 -1.505433219183227145e+01
2.861777112343844909e+00 4.133924115698890844e+00 1.035821374400051481e-01 -1.534048696137576329e+01
2.829483399448884384e+00 4.152851203101882938e+00 1.396248913090714361e-01 -1.417164074917136141e+01
2.809394540431235043e+00 4.222239148249247620e+00 1.046886120418216576e-01 -1.528777124663210074e+01
2.880675105713440765e+00 4.043535365981139051e+00 1.421451170022434707e-01 -1.434124838771852595e+01
3.039514125157153579e+00 3.727043734789250440e+00 1.387910398942955037e-01 -1.699186034037985138e+01
2.936189321329942814e+00 3.945811391597961126e+00 1.360965160320872225e-01 -1.420310845899668983e+01
2.835984235920470553e+00 4.114122738741844643e+00 1.251494901686753813e-01 -1.628373265685842597e+01
2.772366648696325431e+00 4.309848064978356597e+00 1.269839665637817749e-01 -1.507225452978979341e+01
2.808090614408276675e+00 4.231957778066447240e+00 1.739528844133697016e-01 -1.490034896097151673e+01
2.868157538760870651e+00 4.103681212440526416e+00 1.362504929275783760e-01 -1.352940503441151066e+01
2.949170210995422092e+00 3.926160464515197734e+00 1.379980569202400309e-01 -1.424554161744338465e+01
2.698552747354463932e+00 4.392119532001567350e+00 1.757546826070613966e-01 -1.880262525480814872e+01
2.941832654748812281e+00 3.956831117621335547e+00 1.283682238728762193e-01 -1.418988821550857438e+01
2.855259572393077150e+00 4.140144503528499165e+00 1.381848504956014745e-01 -1.374430391552841790e+01
2.891285773491620859e+00 4.043104557182695125e+00 1.680691268237274882e-01 -1.441374160637287893e+01
2.805862331827715384e+00 4.228611731547655239e+00 1.235197073969207110e-01 -1.424588820978092052e+01
2.865796500037286254e+00 4.113502910788400690e+00 1.017074364361375827e-01 -1.501903856568907436e+01
2.771373825254409784e+00 4.328424011315139097e+00 1.426059836509375456e-01 -1.558325787312487876e+01
2.848295476325886089e+00 4.138465555034982479e+00 1.840998869960125683e-01 -1.525242112574335174e+01
2.809092497599066096e+00 4.219196694006803305e+00 1.862877374109369322e-01 -1.556656075704126607e+01
2.993513745518610492e+00 3.852277889964360380e+00 1.444716992202212114e-01 -1.515648021526504685e+01
2.840612161239155498e+00 4.159830219573914967e+00 1.463476945207606572e-01 -1.363839724033575429e+01
2.835475775720264657e+00 4.187701925632479671e+00 1.278759567788675111e-01 -1.429349675288500343e+01
2.733388847193816140e+00 4.361062967855206196e+00 1.616286604754600953e-01 -1.555501621827937697e+01
2.859191728179865777e+00 4.129907747031537291e+00 1.660740599596266243e-01 -1.431022913771318805e+01
2.832407950740188252e+00 4.187724213567975973e+00 1.588868603546289560e-01 -1.419089139595322990e+01
2.762075636048341387e+00 4.289899509705477065e+00 1.487976293094114832e-01 -1.510016624338983782e+01
2.808092173547098280e+00 4.199235257005924815e+00 1.306369079465301564e-01 -1.439051087739441037e+01
2.800227787294791160e+00 4.239794524412744181e+00 1.106743095746217792e-01 -1.500976964805565927e+01
2.859299684352671012e+00 4.091144525877036031e+00 1.252574965945880692e-01 -1.433759837066808629e+01
2.792074004018778144e+00 4.232397860035018056e+00 1.746826894057767199e-01 -1.528294696105913708e+01
2.835427310171223958e+00 4.176256328128717499e+00 1.488593564381065215e-01 -1.379542299589565246e+01
2.856364817197332151e+00 4.098065642836029809e+00 1.644818158098849403e-01 -1.456974337954348542e+01
2.974916826308751094e+00 3.878608766495533100e+00 1.071599786741095212e-01 -1.563662337020922877e+01
2.778147093700985781e+00 4.276154762067151616e+00 1.507607896981162932e-01 -1.436091115618601322e+01
2.997875131795449732e+00 3.786177639840162534e+00 1.415642484330953965e-01 -1.747485754334966401e+01
2.914357765982774406e+00 3.966793151998075029e+00 9.557494344320066615e-02 -1.725490738328747753e+01
2.835430072158815040e+00 4.160999454991738844e+00 1.623462425381408392e-01 -1.405882028263751060e+01
2.866160188759955929e+00 4.102266696192366169e+00 1.521225375604537688e-01 -1.366075155502333338e+01
2.817139177445349141e+00 4.173255087072917924e+00 1.542503168720121276e-01 -1.460928083423520363e+01
2.906547025788246419e+00 4.006608789843814300e+00 1.107796208721163883e-01 -1.462067849560002486e+01
2.937840524313025892e+00 4.007037071018106467e+00 1.368899907943604277e-01 -1.625024103499145056e+01
2.784271986013582723e+00 4.276023930961200037e+00 1.476945590903690209e-01 -1.427815891080165933e+01
2.854905969391107856e+00 4.133406621801015923e+00 1.415188174531101795e-01 -1.357973844140812503e+01
2.860578860164094905e+00 4.117109811870581559e+00 1.024833432990793769e-01 -1.487737132427731979e+01
2.861188508486129489e+00 4.081112197315030166e+00 1.324567008093321119e-01 -1.450623539962189668e+01
2.801359657868042419e+00 4.264700513085065481e+00 1.686534308472570631e-01 -1.538887642585196325e+01
2.831044324324923700e+00 4.158190653013434712e+00 1.740096043451265506e-01 -1.481691202452195277e+01
2.796133398619129462e+00 4.235477444991937013e+00 1.463070068467151874e-01 -1.408750969730979996e+01
2.795930159589856245e+00 4.242490862522771522e+00 1.351685448202741557e-01 -1.407392330260832658e+01
2.837314430401548293e+00 4.168784181412566348e+00 1.143895902971668460e-01 -1.432728188133194358e+01
2.844510718566386043e+00 4.098992646152491481e+00 1.526537569126509286e-01 -1.567023511795328261e+01
2.891908241137796320e+00 4.084386688769333418e+00 1.330217728926616771e-01 -1.468049846589194196e+01
2.821238823062887313e+00 4.189951317966579047e+00 1.412956400741727514e-01 -1.372177853410456727e+01
2.920028739474925583e+00 4.024304725526163473e+00 1.280152547957964237e-01 -1.477183156886587234e+01
3.044122613799061128e+00 3.744003951395821872e+00 1.242165054478314712e-01 -1.682670066355896665e+01
2.810855061889869777e+00 4.192124609878864483e+00 1.279372596580267696e-01 -1.449155335434021019e+01
2.876787218803452895e+00 4.096531904771294919e+00 1.165921036465047272e-01 -1.423232706675602444e+01
2.970090387875737648e+00 3.905684215579097174e+00 1.573651298438239199e-01 -1.503762214917460938e+01
2.947976807564645085e+00 3.969956482129752828e+00 1.500530204497017017e-01 -1.522581152372048052e+01
2.985642644915555532e+00 3.827528312544643541e+00 1.459767362782724565e-01 -1.594375905366416646e+01
2.781202680998168031e+00 4.256147413060288542e+00 1.347341720284374877e-01 -1.463941316351656674e+01
2.888158810684414046e+00 4.044226157861659843e+00 1.121659018810393649e-01 -1.443549379100805474e+01
2.778954089035121644e+00 4.279903721500548208e+00 1.520831807417058479e-01 -1.435389960861438396e+01
2.971417128292802357e+00 3.869108407356721013e+00 1.318705330713566548e-01 -1.504260859723849642e+01
2.728371060054181285e+00 4.378292890922423908e+00 1.512674358600654967e-01 -1.546320148128317307e+01
2.887002200019776588e+00 4.068002673406663661e+00 1.299069503678169646e-01 -1.366012770573284385e+01
2.798794933830760279e+00 4.238007042834891713e+00 1.358723599357733181e-01 -1.401776452825671626e+01
2.801085585948945411e+00 4.244911424572051395e+00 1.824053514377328156e-01 -1.545185438863557437e+01
2.784734564255315625e+00 4.243177373031079114e+00 1.855950472609743662e-01 -1.616329036596124524e+01
2.873246850583976109e+00 4.105749725294698393e+00 1.805989222591274646e-01 -1.527849367399176650e+01
2.864022333647274987e+00 4.110625252590592638e+00 1.568773994855303666e-01 -1.380772015824003951e+01
2.744322735178658768e+00 4.349259535164153867e+00 1.086942163338586870e-01 -1.659652963778975732e+01
2.921658268917498358e+00 3.975636608784510528e+00 1.395590531663329914e-01 -1.400532101537234553e+01
2.773869644328593953e+00 4.306490013436673259e+00 1.444081183525135759e-01 -1.468426851798417943e+01
2.685213678397759818e+00 4.488554327950314615e+00 1.529711666282149440e-01 -1.725104604940337794e+01
2.831195801887668839e+00 4.190457443329430376e+00 1.442508636371449549e-01 -1.392371122731528210e+01
2.825804709739393683e+00 4.146858014384011248e+00 1.068403214171604054e-01 -1.636817940356762335e+01
2.812796323175375868e+00 4.191798088557531443e+00 1.233472348144715458e-01 -1.447571254395862539e+01
2.877189586575954472e+00 4.088083238115387097e+00 1.486950869601569580e-01 -1.365990187271216172e+01
2.839154501737478409e+00 4.146430797634064191e+00 1.666664963271307642e-01 -1.431139077878655996e+01
2.823571240172578101e+00 4.180697939764283610e+00 1.687540838500337093e-01 -1.444323553886535549e+01
2.814854861696126420e+00 4.187852716512881379e+00 1.745026819541991292e-01 -1.501881293886832580e+01
2.964884637194378669e+00 3.909883038199994942e+00 1.097807459893468396e-01 -1.527944129025891407e+01
2.802015662211901681e+00 4.226199602907466435e+00 1.804332861023408008e-01 -1.524342836238443333e+01
2.925789062441753963e+00 3.953259026347618832e+00 1.158156040202582143e-01 -1.520498328780307773e+01
2.969430445673503005e+00 3.896475401723860532e+00 8.769064830968051338e-02 -1.707961771103725823e+01
2.823202294243505328e+00 4.189969098861444863e+00 1.470094372104732983e-01 -1.373028965515409183e+01
2.889709944835890276e+00 4.069637381826818334e+00 1.747424164428756921e-01 -1.490069976370232929e+01
2.832568852736720988e+00 4.147069781743023320e+00 1.058765942581463004e-01 -1.543379222209615165e+01
2.815815226327865517e+00 4.200039721477160981e+00 1.533316799791213658e-01 -1.391528005092188991e+01
2.920678963929837835e+00 3.976273039688418276e+00 1.329924948081009084e-01 -1.406309658754437031e+01
2.802170871562926102e+00 4.207966012116759025e+00 1.291030202510611291e-01 -1.465768270555222408e+01
2.922359201007376672e+00 3.995209083716380505e+00 1.230871174453952999e-01 -1.405099900014817393e+01
2.747515073005629027e+00 4.311748208392256032e+00 1.043344550344738608e-01 -1.785950645036745854e+01
2.865267571420281545e+00 4.074718624073009998e+00 1.278719827547916410e-01 -1.449122217785657440e+01
2.796534179121369146e+00 4.273307151370756785e+00 1.369143938656701975e-01 -1.493378974418070904e+01
2.828098574619625882e+00 4.171105631567689542e+00 1.400955928602995726e-01 -1.371622500516769527e+01
2.862776351556912235e+00 4.112760275990440029e+00 1.241398898749045410e-01 -1.372953372690707141e+01
2.847501160929051256e+00 4.139260378419041153e+00 1.328185405247860884e-01 -1.358306259328709764e+01
2.784718343938254570e+00 4.289751716128934689e+00 1.231536703199578725e-01 -1.517026703679951716e+01
2.838422976616151505e+00 4.145581104015477969e+00 1.348132584353799179e-01 -1.376913606091591369e+01
2.943545560178304044e+00 3.972478942896235488e+00 1.342681964654684756e-01 -1.473557303931724860e+01
2.826371126067003026e+00 4.192573301854315204e+00 1.211587021906936623e-01 -1.415113508804156872e+01
2.868398719757169868e+00 4.099963617752830913e+00 1.458671883109064760e-01 -1.354809809574806145e+01
2.920474198141665756e+00 3.971140804994257145e+00 1.059017316384994606e-01 -1.533604830789758111e+01
2.873802402795439637e+00 4.079604845718608708e+00 1.343656801958419134e-01 -1.357410432653065868e+01
2.867323268310158824e+00 4.106968760827204967e+00 1.081399525701430275e-01 -1.449836845184625922e+01
2.911078412366043811e+00 4.038174876702233185e+00 1.590185718095947498e-01 -1.469317313036299311e+01
2.953231896763684361e+00 3.923764665366716642e+00 1.133398366177047478e-01 -1.484650059308276226e+01
2.941554383398456540e+00 3.951718719269223801e+00 1.368639164627577232e-01 -1.405689731222350147e+01
2.788877200967584624e+00 4.240349813947188906e+00 1.488314908442271989e-01 -1.444951158283508086e+01
2.832063121100238057e+00 4.135142612057684630e+00 9.628718080686440861e-02 -1.714503465446577124e+01
2.823031509756644297e+00 4.187494002040439867e+00 1.467351250483960312e-01 -1.373167398826979024e+01
2.802463814028469002e+00 4.212398567730837762e+00 1.319539370099838405e-01 -1.436960692774174220e+01
2.745889148959162807e+00 4.345519977481075102e+00 1.641618478591904406e-01 -1.526437688551482985e+01
2.861554290889829932e+00 4.118245394883216726e+00 1.338787217558169429e-01 -1.356634706970134552e+01
2.821883475151341969e+00 4.190420941000301269e+00 1.077126504633096615e-01 -1.484086427423346066e+01
2.829072165839683350e+00 4.186169395093762624e+00 1.484284683624349510e-01 -1.377479782899248839e+01
2.877601569761686129e+00 4.044877927188545108e+00 1.383690398199304283e-01 -1.463178638359242889e+01
2.783791135337922551e+00 4.275385479449367310e+00 1.638105115835408188e-01 -1.461978669395456087e+01
2.897966692951518208e+00 4.055354353256675815e+00 1.338482559196777222e-01 -1.388554184153553628e+01
2.794588734179776601e+00 4.237845575716286284e+00 1.338957371782879824e-01 -1.419251826009089257e+01
2.931978549300244374e+00 3.946222946992628433e+00 1.394050283737457707e-01 -1.443152142328660226e+01
2.844543320296131217e+00 4.164548773294740158e+00 1.216483283444406149e-01 -1.422565966400228810e+01
2.797440378601282696e+00 4.266286792978278619e+00 8.054295098987349077e-02 -1.885879148100943326e+01
2.729570271784505842e+00 4.380499301134004320e+00 1.300553906672276827e-01 -1.578979674524328836e+01
2.858974801578651359e+00 4.110610388380331770e+00 1.276716036038502144e-01 -1.367555782338624226e+01
2.859032415342978695e+00 4.116727358587241703e+00 1.305947672758536182e-01 -1.357594830711765788e+01
2.844677679304951301e+00 4.183214538900373647e+00 1.755241175197836956e-01 -1.579697284733442331e+01
2.841633688972406535e+00 4.143407510567926444e+00 1.483002234013233722e-01 -1.369618616010976453e+01
2.897075999188728268e+00 4.050067254200029332e+00 2.039929340455996498e-01 -1.721722907487112764e+01
2.827993860689508310e+00 4.152806541463262668e+00 1.383494348425698128e-01 -1.433731351269585019e+01
2.862178505014052909e+00 4.124400551718485630e+00 1.291253262328484752e-01 -1.378436939105651327e+01
2.728664731463688931e+00 4.352238887197698247e+00 1.446488592753131797e-01 -1.618146475042912158e+01
2.937395380147359347e+00 3.917516256535399588e+00 9.147592233057683098e-02 -1.817424259428511490e+01
2.893674974505474395e+00 4.060578400009125843e+00 1.361376165932363103e-01 -1.374622473127934086e+01
2.958690803319854012e+00 3.895731696266242938e+00 1.383981235492241224e-01 -1.470706382834246817e+01
2.833658337566842267e+00 4.179454569284571264e+00 1.503092400042919385e-01 -1.382235872094256734e+01
2.861721672278291440e+00 4.125240126178430167e+00 1.408423887005163522e-01 -1.368039239425660369e+01
2.923402100383678537e+00 4.008553619982349048e+00 1.653233289528504846e-01 -1.488698511398998647e+01
2.879024523214663400e+00 4.065059244373427916e+00 1.562785052758035031e-01 -1.391489043900949873e+01
2.770008589818407696e+00 4.274033089083552284e+00 1.459760686709560551e-01 -1.492778651882547258e+01
2.915826258467892451e+00 4.020696128276349590e+00 1.707397328038482154e-01 -1.497702156164879739e+01
2.779634020311156473e+00 4.266315617104944558e+00 1.711321734465317546e-01 -1.504364809021093485e+01
2.853288728457408219e+00 4.088563308470388513e+00 1.544961766558084759e-01 -1.511758114883591020e+01
2.851388250503078314e+00 4.126057846136155227e+00 1.460796176397171353e-01 -1.359933803570993760e+01
2.791250082689822332e+00 4.277992416197841763e+00 1.346002742903527338e-01 -1.474279363802895304e+01
2.947798220562961813e+00 3.931241502657652376e+00 9.340882330313290960e-02 -1.618599893599366624e+01
2.833114757091529601e+00 4.163617796188024300e+00 1.556628824645722720e-01 -1.386053199003447745e+01
2.825003130747743452e+00 4.199592889475206370e+00 1.487220147796035064e-01 -1.391742475324680761e+01
2.798033823889345406e+00 4.229033302899369851e+00 1.690325501820387766e-01 -1.472099418514714841e+01
2.807841549244457280e+00 4.223886417945798222e+00 1.547432363040669168e-01 -1.402406418560106793e+01
2.872814854175013810e+00 4.086351782418736533e+00 1.474688527621088596e-01 -1.357990104185180336e+01
2.965230216889883863e+00 3.934802814432769136e+00 1.067668718606873401e-01 -1.649211134992956573e+01
2.910222546489595885e+00 4.028459736012568904e+00 1.020627437793746872e-01 -1.520493760249986792e+01
2.918187446632649618e+00 3.979288833797562042e+00 1.718442232245541712e-01 -1.503447295436202324e+01
2.834722589294663919e+00 4.154771990909340573e+00 1.174975149875478742e-01 -1.425736830195199722e+01
2.909601656709697615e+00 4.032471084568829411e+00 1.565340569923191205e-01 -1.426903519333535542e+01
2.852811700690742747e+00 4.117225957330228781e+00 1.061868363079917221e-01 -1.480689495012957835e+01
2.982521340418093025e+00 3.892174834809123851e+00 1.375628442292207432e-01 -1.537502311561918233e+01
2.894064059363738117e+00 4.033473211119170010e+00 1.190121088403477689e-01 -1.410465312479104938e+01
2.928672148989432511e+00 3.961950573486638039e+00 1.404921500495212583e-01 -1.407667916485543635e+01
2.898901242097835507e+00 4.082290327291803855e+00 1.597268688578114271e-01 -1.581498033374116652e+01
2.754987197938228327e+00 4.345988000411247221e+00 1.754888611274213750e-01 -1.584868581052086789e+01
2.830717717126912003e+00 4.198888499421961740e+00 1.282665477051853076e-01 -1.440015052560997688e+01
2.980704851685813672e+00 3.895271341600373027e+00 1.427996867740086162e-01 -1.531799895596320482e+01
2.903534977928825978e+00 4.004050279674117085e+00 1.114554190542291212e-01 -1.491168514768548903e+01
2.825451227076451133e+00 4.194853075183651470e+00 1.769737517880009547e-01 -1.492213833659542210e+01
2.756178628567379274e+00 4.326128057867566490e+00 1.324582412050459845e-01 -1.494339546874377689e+01
2.903915089457373977e+00 4.023391761667164168e+00 1.537285710998963773e-01 -1.387046485189959810e+01
2.887669142259075894e+00 4.064931436567992051e+00 1.354297535144083076e-01 -1.357969543794627931e+01
2.765687324017459314e+00 4.310858627986997149e+00 1.313022858275973148e-01 -1.477595919484898346e+01
2.938879008677810933e+00 3.943201498932025206e+00 1.126525769432034918e-01 -1.481514480444485216e+01
2.811961586313802997e+00 4.234488815518504090e+00 1.306989409964104953e-01 -1.443798949809648846e+01
2.843409509865892915e+00 4.181709525392619753e+00 1.194772657109799130e-01 -1.512143555544889040e+01
2.823540466320600739e+00 4.187139205040910639e+00 1.514883402279461333e-01 -1.379875182859874982e+01
2.942772237481150910e+00 3.933934297179127793e+00 1.492975726426337968e-01 -1.436196050410167224e+01
2.877164485494139612e+00 4.089794589887874920e+00 1.195185843896468120e-01 -1.395680524873857564e+01
2.837295017945776543e+00 4.168265011861397973e+00 1.545456163094512114e-01 -1.383236296266000132e+01
2.873425524370347706e+00 4.084445085818417809e+00 1.490763961053644393e-01 -1.361322573858645590e+01
2.840886388415699848e+00 4.179539862344784140e+00 1.599835774598409310e-01 -1.451969993193136510e+01
2.862042078948881851e+00 4.096803064199142419e+00 1.532810094266890966e-01 -1.385941650571210104e+01
2.998025457684233785e+00 3.858770302627879012e+00 1.767422035221644649e-01 -1.683659034560371737e+01
2.776448288833297084e+00 4.286746521266951326e+00 1.310358724442871603e-01 -1.452368859510234245e+01
2.884771077239618453e+00 4.047272165175399117e+00 1.235929334804838908e-01 -1.406344074217737727e+01
2.863941857650635026e+00 4.159954936401416781e+00 1.306834209513169920e-01 -1.630856380389991500e+01
2.922895800874420136e+00 3.963761498336896061e+00 1.651017793734751160e-01 -1.494700994020271523e+01
2.814425898822139782e+00 4.200839651953526044e+00 1.189114536780110642e-01 -1.433099862611088504e+01
2.912675218929022591e+00 4.016285139236310364e+00 1.418201565917468765e-01 -1.377559011540411227e+01
2.907572356854447815e+00 4.004879425646011626e+00 1.346462132551445867e-01 -1.386292698369080334e+01
2.885051214436501255e+00 4.084879226193278257e+00 1.842073429614532742e-01 -1.567152479455613978e+01
